has_been_processed,match_type,file,diff_index,content,is_pattern_match,added_lines,removed_lines,total_lines
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/estimate_spec.rb,6,"@@ -74,7 +74,7 @@ RSpec.describe Printsmith::Api::Estimate, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,5,
true,NO_MATCH,spec/services/printsmith/api/finance_charge_spec.rb,1,--- a/spec/services/printsmith/api/finance_charge_spec.rb$CR$+++ b/spec/services/printsmith/api/finance_charge_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/finance_charge_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,3,
true,NO_MATCH,spec/services/printsmith/api/invoice_spec.rb,1,--- a/spec/services/printsmith/api/invoice_spec.rb$CR$+++ b/spec/services/printsmith/api/invoice_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,3,"@@ -36,7 +36,7 @@ RSpec.describe Printsmith::Api::Invoice, type: :services do$CR$ $CR$-        allow(HTTParty).to receive(:send).with(""post"", /invoices/, { body: json.to_json, headers: headers }).and_return(api_response)$CR$+        allow(HTTParty).to receive(:send).with(""post"", /invoices/, { body: json.to_json, headers: }).and_return(api_response)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,4,"@@ -49,7 +49,7 @@ RSpec.describe Printsmith::Api::Invoice, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,5,"@@ -62,7 +62,7 @@ RSpec.describe Printsmith::Api::Invoice, type: :services do$CR$-        ).to receive(:send).with(""get"", /invoice/, {headers: headers, body: nil.to_json}).and_return(api_response)$CR$+        ).to receive(:send).with(""get"", /invoice/, {headers:, body: nil.to_json}).and_return(api_response)",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,6,"@@ -75,7 +75,7 @@ RSpec.describe Printsmith::Api::Invoice, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,7,"@@ -108,7 +108,7 @@ RSpec.describe Printsmith::Api::Invoice, type: :services do$CR$ $CR$-        allow(HTTParty).to receive(:send).with(""post"", /invoices\/pendinglist/, {headers: headers, body: json.to_json}).and_return(api_response)$CR$+        allow(HTTParty).to receive(:send).with(""post"", /invoices\/pendinglist/, {headers:, body: json.to_json}).and_return(api_response)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/invoice_spec.rb,8,"@@ -121,7 +121,7 @@ RSpec.describe Printsmith::Api::Invoice, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,5,
true,NO_MATCH,spec/services/printsmith/api/job_titles_spec.rb,1,--- a/spec/services/printsmith/api/job_titles_spec.rb$CR$+++ b/spec/services/printsmith/api/job_titles_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/job_titles_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,3,
true,NO_MATCH,spec/services/printsmith/api/lead_source_spec.rb,1,--- a/spec/services/printsmith/api/lead_source_spec.rb$CR$+++ b/spec/services/printsmith/api/lead_source_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/lead_source_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,3,
true,NO_MATCH,spec/services/printsmith/api/monthly_sales_base_tax_spec.rb,1,--- a/spec/services/printsmith/api/monthly_sales_base_tax_spec.rb$CR$+++ b/spec/services/printsmith/api/monthly_sales_base_tax_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_base_tax_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_base_tax_spec.rb,3,"@@ -37,7 +37,7 @@ RSpec.describe Printsmith::Api::MonthlySalesBaseTax, type: :services do$CR$ $CR$-        allow(HTTParty).to receive(:send).with(""post"", /monthlySalesList/, { body: json.to_json, headers: headers }).and_return(api_response)$CR$+        allow(HTTParty).to receive(:send).with(""post"", /monthlySalesList/, { body: json.to_json, headers: }).and_return(api_response)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_base_tax_spec.rb,4,"@@ -50,7 +50,7 @@ RSpec.describe Printsmith::Api::MonthlySalesBaseTax, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,NO_MATCH,spec/services/printsmith/api/monthly_sales_spec.rb,1,--- a/spec/services/printsmith/api/monthly_sales_spec.rb$CR$+++ b/spec/services/printsmith/api/monthly_sales_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_spec.rb,3,"@@ -37,7 +37,7 @@ RSpec.describe Printsmith::Api::MonthlySales, type: :services do$CR$ $CR$-        allow(HTTParty).to receive(:send).with(""post"", /monthlySalesList/, { body: json.to_json, headers: headers }).and_return(api_response)$CR$+        allow(HTTParty).to receive(:send).with(""post"", /monthlySalesList/, { body: json.to_json, headers: }).and_return(api_response)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_spec.rb,4,"@@ -50,7 +50,7 @@ RSpec.describe Printsmith::Api::MonthlySales, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,NO_MATCH,spec/services/printsmith/api/monthly_sales_summary_pickups_spec.rb,1,--- a/spec/services/printsmith/api/monthly_sales_summary_pickups_spec.rb$CR$+++ b/spec/services/printsmith/api/monthly_sales_summary_pickups_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_summary_pickups_spec.rb,2,"@@ -5,7 +5,7 @@ require ""rails_helper""$CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_summary_pickups_spec.rb,3,"@@ -37,7 +37,7 @@ RSpec.describe Printsmith::Api::MonthlySalesSummaryPickups, type: :services do$CR$ $CR$-        allow(HTTParty).to receive(:send).with(""post"", /monthlySalesList/, { body: json.to_json, headers: headers }).and_return(api_response)$CR$+        allow(HTTParty).to receive(:send).with(""post"", /monthlySalesList/, { body: json.to_json, headers: }).and_return(api_response)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/api/monthly_sales_summary_pickups_spec.rb,4,"@@ -50,7 +50,7 @@ RSpec.describe Printsmith::Api::MonthlySalesSummaryPickups, type: :services do$CR$ $CR$-    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+    let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,4,
true,NO_MATCH,spec/services/printsmith/api/production_location_spec.rb,1,--- a/spec/services/printsmith/api/production_location_spec.rb$CR$+++ b/spec/services/printsmith/api/production_location_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/api/sales_rep_spec.rb,1,--- a/spec/services/printsmith/api/sales_rep_spec.rb$CR$+++ b/spec/services/printsmith/api/sales_rep_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/api/version_spec.rb,1,--- a/spec/services/printsmith/api/version_spec.rb$CR$+++ b/spec/services/printsmith/api/version_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/api_spec.rb,1,--- a/spec/services/printsmith/api_spec.rb$CR$+++ b/spec/services/printsmith/api_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/export/archive_estimate_spec.rb,1,--- a/spec/services/printsmith/export/archive_estimate_spec.rb$CR$+++ b/spec/services/printsmith/export/archive_estimate_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/export/base_spec.rb,1,--- a/spec/services/printsmith/export/base_spec.rb$CR$+++ b/spec/services/printsmith/export/base_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/export/base_spec.rb,2,"@@ -18,7 +18,7 @@ RSpec.describe Printsmith::Export::Base, type: :services do$CR$ $CR$-            subject.request(path: ""PrintSmith/rest/api/v1/contact"", method: :POST)$CR$+            subject.request(""PrintSmith/rest/api/v1/contact"", method: :POST)",1,1,4,
true,NO_MATCH,spec/services/printsmith/export/base_spec.rb,3,"@@ -32,7 +32,7 @@ RSpec.describe Printsmith::Export::Base, type: :services do$CR$ $CR$-            subject.request(path: ""PrintSmith/rest/api/v1/contact"", method: :POST)$CR$+            subject.request(""PrintSmith/rest/api/v1/contact"", method: :POST)",1,1,4,
true,NO_MATCH,spec/services/printsmith/export/base_spec.rb,4,"@@ -52,12 +52,14 @@ RSpec.describe Printsmith::Export::Base, type: :services do$CR$-              /contact/,$CR$-              body: {}.to_json,$CR$-              headers: {$CR$-                ""Content-Type"" => ""application/json"",$CR$-                ""Token"" => tenant.mbe_access_token$CR$-              }$CR$+              ""https://api.com/PrintSmith/rest/api/v1/contact?"",$CR$+              hash_including($CR$+                body: {}.to_json,$CR$+                headers: {$CR$+                  ""Content-Type"" => ""application/json"",$CR$+                  ""Token"" => tenant.mbe_access_token$CR$+                }$CR$+              )",8,6,16,
true,NO_MATCH,spec/services/printsmith/export/contact_spec.rb,1,--- a/spec/services/printsmith/export/contact_spec.rb$CR$+++ b/spec/services/printsmith/export/contact_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/export/contact_spec.rb,2,"@@ -131,7 +131,7 @@ RSpec.describe Printsmith::Export::Contact, type: :services do$CR$-          ).to receive(:request).with(/contact/, hash_including({body: body})).and_return(api_response)$CR$+          ).to receive(:request).with(/contact/, hash_including({body:})).and_return(api_response)",1,1,4,
true,NO_MATCH,spec/services/printsmith/export/convert_estimate_spec.rb,1,--- a/spec/services/printsmith/export/convert_estimate_spec.rb$CR$+++ b/spec/services/printsmith/export/convert_estimate_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/export/estimate_location_spec.rb,1,--- a/spec/services/printsmith/export/estimate_location_spec.rb$CR$+++ b/spec/services/printsmith/export/estimate_location_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/export/estimate_spec.rb,1,--- a/spec/services/printsmith/export/estimate_spec.rb$CR$+++ b/spec/services/printsmith/export/estimate_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/export/estimate_spec.rb,2,"@@ -93,7 +93,7 @@ RSpec.describe Printsmith::Export::Estimate, type: :services do$CR$-              wanted_by: wanted_by$CR$+              wanted_by:",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/export/estimate_spec.rb,3,"@@ -110,7 +110,7 @@ RSpec.describe Printsmith::Export::Estimate, type: :services do$CR$-              wanted_by: wanted_by$CR$+              wanted_by:",1,1,4,
true,NO_MATCH,spec/services/printsmith/export/invoice_location_spec.rb,1,--- a/spec/services/printsmith/export/invoice_location_spec.rb$CR$+++ b/spec/services/printsmith/export/invoice_location_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/export/invoice_spec.rb,1,--- a/spec/services/printsmith/export/invoice_spec.rb$CR$+++ b/spec/services/printsmith/export/invoice_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/export/invoice_spec.rb,2,"@@ -103,7 +103,7 @@ RSpec.describe Printsmith::Export::Invoice, type: :services do$CR$-              wanted_by: wanted_by,$CR$+              wanted_by:,",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/export/invoice_spec.rb,3,"@@ -125,7 +125,7 @@ RSpec.describe Printsmith::Export::Invoice, type: :services do$CR$-              wanted_by: wanted_by,$CR$+              wanted_by:,",1,1,4,
true,NO_MATCH,spec/services/printsmith/export_spec.rb,1,--- a/spec/services/printsmith/export_spec.rb$CR$+++ b/spec/services/printsmith/export_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/health/base_spec.rb,1,--- a/spec/services/printsmith/health/base_spec.rb$CR$+++ b/spec/services/printsmith/health/base_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/health/estimate_pending_spec.rb,1,--- a/spec/services/printsmith/health/estimate_pending_spec.rb$CR$+++ b/spec/services/printsmith/health/estimate_pending_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/health/invoice_pending_spec.rb,1,--- a/spec/services/printsmith/health/invoice_pending_spec.rb$CR$+++ b/spec/services/printsmith/health/invoice_pending_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/health/invoice_unpaid_spec.rb,1,--- a/spec/services/printsmith/health/invoice_unpaid_spec.rb$CR$+++ b/spec/services/printsmith/health/invoice_unpaid_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/health/unpaid_invoices_spec.rb,1,--- a/spec/services/printsmith/health/unpaid_invoices_spec.rb$CR$+++ b/spec/services/printsmith/health/unpaid_invoices_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/account_history_data_spec.rb,1,--- a/spec/services/printsmith/import/account_history_data_spec.rb$CR$+++ b/spec/services/printsmith/import/account_history_data_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/account_spec.rb,1,--- a/spec/services/printsmith/import/account_spec.rb$CR$+++ b/spec/services/printsmith/import/account_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/adjustment_spec.rb,1,--- a/spec/services/printsmith/import/adjustment_spec.rb$CR$+++ b/spec/services/printsmith/import/adjustment_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/cash_sale_spec.rb,1,--- a/spec/services/printsmith/import/cash_sale_spec.rb$CR$+++ b/spec/services/printsmith/import/cash_sale_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/company_ranking_spec.rb,1,--- a/spec/services/printsmith/import/company_ranking_spec.rb$CR$+++ b/spec/services/printsmith/import/company_ranking_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,2,"@@ -4,7 +4,7 @@ require ""rails_helper""$CR$ $CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,3,"@@ -33,10 +33,10 @@ RSpec.describe Printsmith::Import::CompanyRanking, type: :services do$CR$ $CR$-        let!(:company) { FactoryBot.create(:company, :trait2, tenant: tenant, platform_id: ranking_source[""accountId""]) }$CR$-        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant: tenant, platform_id: 12345, rolling_12_month_rank: 3, rolling_12_month_sales: 333.33) }$CR$+        let!(:company) { FactoryBot.create(:company, :trait2, tenant:, platform_id: ranking_source[""accountId""]) }$CR$+        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant:, platform_id: 12345, rolling_12_month_rank: 3, rolling_12_month_sales: 333.33) }$CR$-          company: company,$CR$+          company:,",3,3,9,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,4,"@@ -55,11 +55,11 @@ RSpec.describe Printsmith::Import::CompanyRanking, type: :services do$CR$ $CR$-        let!(:company) { FactoryBot.create(:company, :trait2, tenant: tenant, platform_id: ranking_source[""accountId""]) }$CR$-        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant: tenant, platform_id: 12345, rolling_12_month_rank_ly: 3, rolling_12_month_sales_ly: 333.33) }$CR$+        let!(:company) { FactoryBot.create(:company, :trait2, tenant:, platform_id: ranking_source[""accountId""]) }$CR$+        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant:, platform_id: 12345, rolling_12_month_rank_ly: 3, rolling_12_month_sales_ly: 333.33) }$CR$ $CR$-          company: company,$CR$+          company:,",3,3,10,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,5,"@@ -78,11 +78,11 @@ RSpec.describe Printsmith::Import::CompanyRanking, type: :services do$CR$ $CR$-        let!(:company) { FactoryBot.create(:company, :trait2, tenant: tenant, platform_id: ranking_source[""accountId""]) }$CR$-        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant: tenant, platform_id: 12345, rolling_12_month_rank_ly_ly: 3, rolling_12_month_sales_ly_ly: 333.33) }$CR$+        let!(:company) { FactoryBot.create(:company, :trait2, tenant:, platform_id: ranking_source[""accountId""]) }$CR$+        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant:, platform_id: 12345, rolling_12_month_rank_ly_ly: 3, rolling_12_month_sales_ly_ly: 333.33) }$CR$ $CR$-          company: company,$CR$+          company:,",3,3,10,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,6,"@@ -101,11 +101,11 @@ RSpec.describe Printsmith::Import::CompanyRanking, type: :services do$CR$ $CR$-        let!(:company) { FactoryBot.create(:company, :trait2, tenant: tenant, platform_id: ranking_source[""accountId""]) }$CR$-        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant: tenant, platform_id: 12345, rolling_1_month_sales: 333.33) }$CR$+        let!(:company) { FactoryBot.create(:company, :trait2, tenant:, platform_id: ranking_source[""accountId""]) }$CR$+        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant:, platform_id: 12345, rolling_1_month_sales: 333.33) }$CR$ $CR$-          company: company,$CR$+          company:,",3,3,10,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,7,"@@ -122,10 +122,10 @@ RSpec.describe Printsmith::Import::CompanyRanking, type: :services do$CR$ $CR$-        let!(:company) { FactoryBot.create(:company, :trait2, tenant: tenant, platform_id: ranking_source[""accountId""]) }$CR$-        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant: tenant, platform_id: 12345, rolling_12_month_rank: 3, rolling_12_month_sales: 333.33) }$CR$+        let!(:company) { FactoryBot.create(:company, :trait2, tenant:, platform_id: ranking_source[""accountId""]) }$CR$+        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant:, platform_id: 12345, rolling_12_month_rank: 3, rolling_12_month_sales: 333.33) }$CR$-          company: company,$CR$+          company:,",3,3,9,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/company_ranking_spec.rb,8,"@@ -144,11 +144,11 @@ RSpec.describe Printsmith::Import::CompanyRanking, type: :services do$CR$ $CR$-        let!(:company) { FactoryBot.create(:company, :trait2, tenant: tenant, platform_id: ranking_source[""accountId""]) }$CR$-        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant: tenant, platform_id: 12345, rolling_12_month_rank_ly: 3, rolling_12_month_sales_ly: 333.33) }$CR$+        let!(:company) { FactoryBot.create(:company, :trait2, tenant:, platform_id: ranking_source[""accountId""]) }$CR$+        let!(:non_ranked_company) { FactoryBot.create(:company, :trait1, tenant:, platform_id: 12345, rolling_12_month_rank_ly: 3, rolling_12_month_sales_ly: 333.33) }$CR$ $CR$-          company: company,$CR$+          company:,",3,3,10,
true,NO_MATCH,spec/services/printsmith/import/contact_spec.rb,1,--- a/spec/services/printsmith/import/contact_spec.rb$CR$+++ b/spec/services/printsmith/import/contact_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/daily_sales_base_tax_spec.rb,1,--- a/spec/services/printsmith/import/daily_sales_base_tax_spec.rb$CR$+++ b/spec/services/printsmith/import/daily_sales_base_tax_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/daily_sales_spec.rb,1,--- a/spec/services/printsmith/import/daily_sales_spec.rb$CR$+++ b/spec/services/printsmith/import/daily_sales_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/daily_sales_summary_pickups_spec.rb,1,--- a/spec/services/printsmith/import/daily_sales_summary_pickups_spec.rb$CR$+++ b/spec/services/printsmith/import/daily_sales_summary_pickups_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/document_preferences_spec.rb,1,--- a/spec/services/printsmith/import/document_preferences_spec.rb$CR$+++ b/spec/services/printsmith/import/document_preferences_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/estimate_spec.rb,1,--- a/spec/services/printsmith/import/estimate_spec.rb$CR$+++ b/spec/services/printsmith/import/estimate_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/estimate_spec.rb,2,"@@ -101,7 +101,7 @@ RSpec.describe Printsmith::Import::Estimate, type: :services do$CR$-        estimate: estimate,$CR$+        estimate:,",1,1,3,
true,NO_MATCH,spec/services/printsmith/import/finance_charge_spec.rb,1,--- a/spec/services/printsmith/import/finance_charge_spec.rb$CR$+++ b/spec/services/printsmith/import/finance_charge_spec.rb,1,1,2,
true,NO_MATCH,spec/services/printsmith/import/interactors/account/upsert_spec.rb,1,--- a/spec/services/printsmith/import/interactors/account/upsert_spec.rb$CR$+++ b/spec/services/printsmith/import/interactors/account/upsert_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/account/upsert_spec.rb,2,"@@ -17,10 +17,10 @@ RSpec.describe Printsmith::Import::Interactors::Account::Upsert, type: :services$CR$-          account: account,$CR$-          created: created,$CR$-          modified: modified,$CR$-          source: source$CR$+          account:,$CR$+          created:,$CR$+          modified:,$CR$+          source:",4,4,10,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/account/upsert_spec.rb,3,"@@ -35,9 +35,9 @@ RSpec.describe Printsmith::Import::Interactors::Account::Upsert, type: :services$CR$-          created: created,$CR$-          modified: modified,$CR$-          source: source$CR$+          created:,$CR$+          modified:,$CR$+          source:",3,3,8,
true,NO_MATCH,spec/services/printsmith/import/interactors/account_history_data/upsert_spec.rb,1,--- a/spec/services/printsmith/import/interactors/account_history_data/upsert_spec.rb$CR$+++ b/spec/services/printsmith/import/interactors/account_history_data/upsert_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/account_history_data/upsert_spec.rb,2,"@@ -17,10 +17,10 @@ RSpec.describe Printsmith::Import::Interactors::AccountHistoryData::Upsert, type$CR$-          account_history_data: account_history_data,$CR$-          created: created,$CR$-          modified: modified,$CR$-          source: source$CR$+          account_history_data:,$CR$+          created:,$CR$+          modified:,$CR$+          source:",4,4,10,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/account_history_data/upsert_spec.rb,3,"@@ -56,10 +56,10 @@ RSpec.describe Printsmith::Import::Interactors::AccountHistoryData::Upsert, type$CR$ $CR$-          account_history_data: account_history_data,$CR$-          created: created,$CR$-          modified: modified,$CR$-          source: source$CR$+          account_history_data:,$CR$+          created:,$CR$+          modified:,$CR$+          source:",4,4,11,
true,NO_MATCH,spec/services/printsmith/import/interactors/address/upsert_spec.rb,1,--- a/spec/services/printsmith/import/interactors/address/upsert_spec.rb$CR$+++ b/spec/services/printsmith/import/interactors/address/upsert_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/address/upsert_spec.rb,2,"@@ -21,9 +21,9 @@ RSpec.describe Printsmith::Import::Interactors::Address::Upsert, type: :services$CR$-            tenant: tenant,$CR$-            created: created,$CR$-            modified: modified,$CR$+            tenant:,$CR$+            created:,$CR$+            modified:,",3,3,7,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/address/upsert_spec.rb,3,"@@ -33,9 +33,9 @@ RSpec.describe Printsmith::Import::Interactors::Address::Upsert, type: :services$CR$-          tenant: tenant,$CR$-          created: created,$CR$-          modified: modified,$CR$+          tenant:,$CR$+          created:,$CR$+          modified:,",3,3,7,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/address/upsert_spec.rb,4,"@@ -54,9 +54,9 @@ RSpec.describe Printsmith::Import::Interactors::Address::Upsert, type: :services$CR$-          address: address,$CR$-          created: created,$CR$-          modified: modified,$CR$+          address:,$CR$+          created:,$CR$+          modified:,",3,3,7,
true,NO_MATCH,spec/services/printsmith/import/interactors/adjustment/upsert_spec.rb,1,--- a/spec/services/printsmith/import/interactors/adjustment/upsert_spec.rb$CR$+++ b/spec/services/printsmith/import/interactors/adjustment/upsert_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/adjustment/upsert_spec.rb,2,"@@ -16,10 +16,10 @@ RSpec.describe Printsmith::Import::Interactors::Adjustment::Upsert, type: :servi$CR$-          adjustment: adjustment,$CR$-          created: created,$CR$-          modified: modified,$CR$-          source: source$CR$+          adjustment:,$CR$+          created:,$CR$+          modified:,$CR$+          source:",4,4,10,
true,HASH_SHORTHAND_SYNTAX,spec/services/printsmith/import/interactors/adjustment/upsert_spec.rb,3,"@@ -34,10 +34,10 @@ RSpec.describe Printsmith::Import::Interactors::Adjustment::Upsert, type: :servi$CR$-          adjustment: adjustment,$CR$-          created: created,$CR$-          modified: modified,$CR$-          source: source$CR$+          adjustment:,$CR$+          created:,$CR$+          modified:,$CR$+          source:",4,4,10,
